artist_id,similar_artists_id
8386592,"['3713825', '3428284', '12606772', '110390', '5942226', '2725656', '700634', '13795287', '4827898', '1127179', '7112625', '5849894', '4204307', '5221016', '6922000', '12447254', '9151180', '883025', '1040348', '9883387', '9814706', '42579', '2955100', '6440425', '5145331', '6801724', '6719765', '2201484', '6539621', '7883261', '10306196', '5117765', '9186030', '8189731', '7796783', '8008602', '432914', '7850931', '5622310', '9003581', '16550270', '10207139', '8941054', '10838983', '8090721', '1462671', '6150311', '21030080', '6075859']"
13473810,"['17853626', '9097033', '9786351', '11242927', '16860578', '19180462', '21170832', '2978445', '6012070', '6251472', '5922090', '264520', '8502323', '5779358', '7547129', '9364221', '8420850', '10762874', '8946891', '7980164', '8542414', '9118323', '8621539', '9420942', '5951212', '6310447', '8199592', '1590458', '6499264', '3146056', '10792459', '6167730', '8654838', '8801847', '3772102', '17000191', '1095734', '7018554', '6130477', '1719288', '11074793', '7552982', '13215621', '11516114', '7350228', '6262042', '8644860', '7952153']"
5430946,"['232871', '7174914', '6033906', '7024382', '2988797', '3251217', '3153244', '218274', '9661420', '9412265', '41213', '3706671', '432938', '4672855', '5045701', '432914', '10848257', '7423616', '5238419', '168852', '1652884', '6179198', '5129628', '3212526', '353972', '4873936', '7796783', '5763226', '5774696', '3237726', '11241132', '41051', '6758956', '5097198', '41071', '11449108', '3404212', '5053856', '5704222', '9588066', '41145', '1462419', '41050', '3859235', '202158', '6222019', '11236916', '3102809', '41154']"
6907498,"['6150311', '9046290', '3061781', '7174914', '7796783', '8189731', '432914', '5271861', '6261169', '3730431', '762002', '18101645', '4372261', '6123761', '5495146', '8649037', '6502292', '4077045', '11161384', '2701786', '5922090', '3753800', '2686162', '202158', '7823707', '5546028', '6222019', '9588923', '2419090', '8420850', '232871', '5054100', '833264', '5981108', '5774696', '4672855', '314001', '4774224', '4772494', '3749834', '4827898', '4029507', '3836355', '5244674', '41170', '5838706', '3926810', '6323450', '8451432']"
10983287,"['3146056', '6251472', '7823707', '7350228', '7779739', '5779358', '9196287', '6323450', '8859076', '9028048', '7427910', '9506542', '8485048', '17301783', '9651868', '5922090', '11516114', '19291333', '6015995', '13193850', '9753896', '8420850', '19180462', '10375926', '12908661', '17523127', '9046290', '13473810', '5981108', '264520', '11242927', '7064906', '7098241', '3908876', '21075283', '9431741', '5874360', '12784653', '9420942', '5578874', '13383897', '4820285', '7596834', '7310942', '9085328', '5856254', '7316666', '5780715', '9185350']"
3718228,"['9364221', '6527235', '5450410', '1590458', '4747684', '7552982', '6310447', '7732604', '3778962', '6150311', '8491263', '3808566', '8542414', '5922090', '6138979', '7952153', '1719288', '4286280', '5981108', '7648176', '5874360', '6499264', '5807395', '3292784', '767677', '412775', '4299442', '41170', '5009104', '5736857', '8771545', '8268332', '519187', '5264259', '5947583', '7980164', '9679898', '7692754', '5324691', '5872894', '5743495', '3942622', '8928469', '6269258', '9127019', '4160941', '8144635', '10538052']"
9364221,"['6499264', '1590458', '7552982', '3718228', '5922090', '6527235', '6310447', '1719288', '6150311', '7952153', '8542414', '3292784', '4160941', '13473810', '5807395', '9786351', '10375926', '8621539', '6167730', '11242927', '264520', '519187', '41170', '457401', '9127019', '6262042', '6269258', '2864638', '3778962', '9420942', '8144635', '6138979', '8420850', '3801185', '10792459', '3730431', '1095734', '7547129', '5643498', '412775', '13313223', '6012070', '5373532', '767677', '8742157', '7980164', '5622310', '16860578', '10538052']"
5495146,"['8189731', '3801185', '3730431', '6261169', '5779358', '5271861', '3772102', '3435922', '6150311', '5451801', '432914', '10792459', '833264', '6907498', '3971041', '8420850', '5373532', '7693553', '4169598', '4669403', '15520884', '7439644', '5546028', '3277864', '5922090', '8451432', '6269258', '3061781', '6371054', '2814504', '5907689', '188970', '2701786', '7427910', '2914336', '3146056', '41054', '164404', '4776089', '5238419', '3866018', '232871', '5091396', '4372261', '3292784', '3105057', '41170', '167152', '7532997']"
6310447,"['6150311', '457401', '9364221', '1590458', '5922090', '5981108', '6167730', '8542414', '8621539', '1095734', '3718228', '9127019', '7952153', '6499264', '4313173', '5874360', '5009104', '3926810', '5324691', '5807395', '3292784', '3836355', '4406703', '13473810', '9786351', '7018554', '8491263', '10792459', '3778962', '4353186', '4747684', '6012070', '7692754', '5947583', '8455865', '4672855', '7552982', '5450410', '8180013', '5264259', '6269258', '3146056', '5664468', '3801185', '412775', '8451432', '9341585', '10538052', '8144635']"
7931575,"['9087824', '9506542', '10027665', '2155394', '11242927', '7980164', '7098241', '10069360', '7779739', '12150345', '17873445', '6612132', '3820070', '10163176', '8101021', '6251472', '8773056', '9897871', '5364444', '9514928', '7098655', '16552010', '17853626', '1833189', '7941472', '10375926', '9734602', '6508189', '6323450', '6374529', '9012119', '7818786', '20001951', '6164072', '6538138', '8937252', '5874360', '8586289', '7648176', '7547129', '6015995', '17689297', '9825504', '4785826', '8889754', '21170832', '10167310', '6570897', '10012502']"
5641233,"['412773', '4943810', '763042', '3977503', '5743495', '5140978', '3050545', '4544003', '519187', '6171672', '4355609', '7620761', '5356442', '6410084', '7952153', '7203647', '3157538', '5887924', '9420942', '8010207', '2643989', '6624908', '62491', '1988619', '9896000', '20602', '6389283', '3200869', '8771545', '7399424', '6094646', '41170', '16580245', '5624164', '10163176', '7310720', '767677', '67203', '48201', '15446', '7764628', '9679898', '9514928', '5324691', '9642852', '6117255', '357420', '5480638', '7823707']"
5391671,"['4741207', '3824133', '4747332', '5271861', '6270956', '4081435', '2557839', '6931366', '2655634', '3059887', '2834468', '9658225', '8199499', '359556', '2886292', '1634757', '4950154', '9658226', '1430632', '4266911', '673006', '3333335', '6261169', '41148', '646106', '727907', '9480213', '188966', '9023738', '2962264', '3375466', '4451161', '3962463', '3212526', '3099790', '359608', '6850726', '11050411', '2926557', '5416551', '1587180', '1627478', '7415250', '2963906', '427825', '7034154', '5422860', '359558', '359575']"
3653168,"['3096404', '427125', '41140', '188978', '165115', '167437', '3211875', '76227', '3827929', '426297', '1337489', '218096', '218232', '233558', '1617735', '2560639', '1583308', '2693258', '3050742', '3398991', '3173295', '3671827', '3366580', '42594', '233577', '2960132', '233563', '16412', '293574', '413048', '4009261', '218089', '1433606', '4432147', '263181', '218235', '188964', '233565', '218090', '234198', '3827928', '22351', '359979', '22039114', '3277864', '1603240', '5262098']"
6164072,"['6374529', '5874360', '7980164', '7339749', '5922090', '6138979', '11390026', '6538138', '3146056', '5450410', '13383897', '7399424', '10027665', '7952153', '5578874', '6323450', '7547129', '7692754', '8185368', '4747684', '9697433', '6262042', '8621539', '6826271', '7732604', '6015995', '7097908', '8542414', '5733643', '7277639', '9254383', '7310942', '17419789', '7931575', '10068540', '11050999', '7648176', '6150311', '8638975', '2692968', '7823707', '12132861', '17395499', '5009104', '2864638', '6310447', '10163176', '9377873', '5981108']"
3153244,"['2655634', '41154', '673006', '41213', '41145', '41120', '41050', '1462419', '41051', '218073', '79770', '41083', '218067', '170650', '1634757', '41055', '4873936', '9588066', '3212526', '2962264', '4741207', '167401', '41072', '41092', '589942', '2905482', '167190', '412774', '359558', '9661420', '160531', '5430946', '11050411', '4747332', '359577', '41166', '3102809', '359560', '41134', '41094', '6850726', '358613', '359568']"
2701786,"['1532331', '6305508', '3801185', '3435922', '5907689', '6222019', '1793305', '5599442', '10792459', '5451801', '4652316', '6104515', '15520884', '3808906', '1023815', '3277864', '6167730', '3866018', '5546028', '5054100', '6914440', '6963944', '7723814', '681188', '6371054', '232871', '10848257', '7018554', '9006017', '4774224', '8406047', '188970', '4709442', '5538961', '4027035', '10894360', '833264', '3971041', '7693553', '4439056', '4110067', '8451432', '19015339', '5349983', '7423616', '5097198', '3730431', '11573356']"
5922090,"['8420850', '6150311', '9364221', '3146056', '5578874', '6310447', '5874360', '4820285', '7980164', '5981108', '6012070', '1590458', '4669403', '12784653', '13473810', '6164072', '9420942', '6323450', '7399424', '5450410', '7823707', '3772102', '3718228', '6251472', '6499264', '6167730', '9786351', '1719288', '5213307', '2692968', '5779358', '3292784', '4747684', '6374529', '9127019', '8144635', '7350228', '10792459', '6138979', '8185368', '7547129', '2663185', '10762874', '10983287', '8742157', '6371054', '18101645', '6269258', '7952153']"
6005038,"['7835193', '3942622', '9640922', '13353777', '5815506', '18721515', '570245', '6143795', '11285759', '9075418', '6996170', '16481916', '4868948', '19108765', '19164972', '4940676', '12132861', '2864638', '3778962', '8035086', '5172092', '11432813', '3813445', '5423659', '8928469', '9185350', '2420175', '16778488', '12439275', '16252009', '9833472', '10596224', '8519547', '12581536', '9831465', '6269258', '13462472', '2926557', '4747684', '2926555', '3292784', '5393321', '8621539', '6174387', '7691134', '3212526', '3501209', '9364221', '7634110']"
7732604,"['7648176', '3808566', '3718228', '5009104', '10535475', '5450410', '5947583', '8542414', '6138979', '5492529', '6164072', '7980164', '6150311', '5981108', '4286280', '6323450', '11050999', '8837748', '5324691', '5788034', '7692754', '7823707', '7416263', '6527235', '5856254', '19037077', '5743495', '359562', '6310447', '7952153', '4299442', '8621539', '4708709', '3926810', '8973803', '2689003', '5874360', '7547129', '9364221', '7931575', '41195', '5922090', '457401', '7339749', '2663185', '3146056', '4640267', '1590458']"
9506542,"['7350228', '8485048', '6251472', '7931575', '7098241', '7779739', '10163176', '10762874', '17301783', '10983287', '9377873', '12645259', '13191077', '3146056', '9825504', '6905768', '11972630', '19180462', '10037779', '9196287', '6156182', '6323450', '18486876', '13381380', '8420850', '7980164', '7823707', '13260416', '9072631', '7277639', '18792076', '7025995', '13383897', '6164072', '11048175', '5578874', '12908661', '9028048', '9866860', '9380596', '8675414', '11242927', '15557252', '8266789', '17853626', '19291333', '8325978', '21015768', '9097033']"
6323450,"['7823707', '6251472', '7980164', '3146056', '5922090', '5578874', '5779358', '6138979', '5874360', '6164072', '7648176', '10983287', '7350228', '4588654', '5009104', '5450410', '5856254', '7547129', '6374529', '10163176', '7931575', '9127019', '6015995', '6150311', '8420850', '8742157', '7732604', '8644860', '5981108', '5494678', '7952153', '5364444', '9506542', '519187', '8485048', '7399424', '7097908', '284602', '9420942', '3718228', '6624908', '6012070', '6826271', '6410084', '5947583', '6508189', '10069360', '4820285', '6907498']"
19180462,"['9097033', '13473810', '11972630', '11242927', '8946891', '8502323', '17853626', '16860578', '8765174', '9073247', '6251472', '264520', '10037779', '9465069', '21170832', '7779739', '10375926', '5298812', '13215621', '10588116', '8964301', '6130477', '9196287', '6012070', '10762874', '1119084', '11190811', '17499827', '10163671', '9506542', '10495677', '10983287', '5951212', '8801847', '11502465', '13671910', '6504255', '7767472', '8557924', '15474039', '6688785', '9786351', '16839765', '6195746', '15681550', '8067432', '5779358', '7350228', '13511700']"
7000796,"['4603159', '7079275', '5465911', '7865136', '4876374', '5981108', '15462271', '9489746', '9999210', '1191516', '7079273', '13632502', '6181449', '7427910', '8185368', '4077045', '6115859', '9341585', '13798279', '4372261', '12784653', '1186382', '7277844', '4820285', '3146056', '4473207', '8114638', '5213307', '16638095', '6293883', '12587575', '8747550', '8723870', '2937129', '9046290', '18064180', '9320307', '9543688', '3339688', '751533', '12659964', '7105576', '8099343', '8859076', '7390900', '5667725', '3813529', '5285912', '17353195']"
18101645,"['762002', '6123761', '13661663', '5213307', '6907498', '3061781', '5807395', '4085272', '5922090', '6150311', '4372261', '41183', '2963906', '1393158', '1206276', '9697433', '2882652', '8649037', '3033108', '10322411', '17480730', '2692968', '762581', '3680757', '4927449', '2734048', '5873810', '7691134', '6071114', '6826271', '5838706', '7174914', '10058810', '7634110', '5655152', '7178851', '1719288', '4353186', '5365843', '9786351', '7097908', '8144635', '10538052', '41185', '3821036', '2907304', '3686759', '3651831', '3813604']"
6527235,"['7552982', '3718228', '9364221', '8542414', '1719288', '10057416', '6262042', '8268332', '6380387', '7468158', '4160941', '8837748', '5872894', '4286280', '7952153', '5807395', '8639747', '10538052', '6138979', '4763169', '13166628', '8654838', '11661174', '535051', '6171672', '11242927', '1606831', '4299442', '5196254', '6499264', '13729522', '5480638', '2647601', '5097713', '8356776', '7980164', '9764209', '8248729', '8546076', '10896432', '7585515', '5947583', '16839765', '1590458', '8473294', '9329419', '8937252', '2864638', '7648176']"
41075,"['41138', '953565', '358612', '161243', '164354', '41134', '79215', '41098', '218099', '41114', '90', '41055', '41051', '41050', '168372', '9262', '156427', '3121', '158511', '41166', '41213', '2905482', '41145', '218073', '29044', '188974', '168852', '35004', '218068', '13002', '36833', '41128', '168851', '191175', '218071', '338745', '167401', '41052', '972', '219040', '680', '167633', '7444', '430384', '3315646', '89578', '188963', '170650']"
